name,address,rating,reviews,website,lat,lng,category,no_website,version,city,rating_norm,reviews_log,reviews_norm,opportunity_score,opportunity_level
Vinobah,"98 Rue du Maréchal Joffre, 92700 Colombes, France",4.6,319.0,http://www.vinobah.com/,48.9209176,2.2594668,"establishment, food, point_of_interest, restaurant",False,V1,Colombes,0.9199999999999999,5.768320995793772,0.5290957937080771,0.15727126188757687,LOW
Le Wezer,"167-169 Bd Charles de Gaulle, 92700 Colombes, France",3.9,710.0,https://www.instagram.com/le.wezer/,48.91607130000001,2.2264047,"establishment, food, point_of_interest, restaurant",False,V1,Colombes,0.78,6.566672429803241,0.6023241015541967,0.16330276953374098,LOW
O Baan Thai colombes,"25 Bis Rue Gabriel Péri, 92700 Colombes, France",5.0,15.0,,48.9228769,2.2504353,"establishment, food, point_of_interest, restaurant",True,V1,Colombes,1.0,2.772588722239781,0.2543140424552003,0.7237057872634399,HIGH
Baciami,"12 Pl. Gabriel Péri, 92270 Bois-Colombes, France",4.6,1246.0,http://www.baciami.fr/,48.9139934,2.2725468,"establishment, food, point_of_interest, restaurant",False,V1,Bois-Colombes,0.9199999999999999,7.1284959456800365,0.6538570275604739,0.11984289173185783,LOW
Cesar Italian Touch,"73 Bd Charles de Gaulle, 92700 Colombes, France",4.5,305.0,http://www.cesaritaliantouch.fr/,48.9109306,2.2331347,"establishment, food, meal_takeaway, point_of_interest, restaurant",False,V1,Colombes,0.9,5.723585101952381,0.5249924205988984,0.16250227382033047,LOW
Local Bear,"71 rue du Bournard, Pl. Maurice Chavany, 92700 Colombes, France",4.4,755.0,http://www.localbear.fr/,48.9234179,2.2561501,"bar, establishment, food, liquor_store, point_of_interest, restaurant, store",False,V1,Colombes,0.8800000000000001,6.628041376179533,0.6079531314600688,0.14161406056197934,LOW
Le Monaco,"5 Rue Labouret, 92700 Colombes, France",4.1,78.0,,48.9243089,2.2538115,"establishment, food, point_of_interest, restaurant",True,V1,Colombes,0.82,4.3694478524670215,0.40078499120504646,0.715764502638486,HIGH
Ethik bistronomie,"1 Pl. Maurice Chavany, 92700 Colombes, France",4.1,1644.0,http://ethikbistronomie.com/,48.923276,2.2560287,"establishment, food, point_of_interest, restaurant",False,V1,Colombes,0.82,7.405495663199472,0.6792646609957023,0.13222060170128933,LOW
Le Kabylia,"250 Rue des Voies du Bois, 92700 Colombes, France",4.5,289.0,https://www.lekabylia.fr/,48.91111799999999,2.2424625,"establishment, food, point_of_interest, restaurant",False,V1,Colombes,0.9,5.66988092298052,0.5200664368994342,0.16398006893016973,LOW
JEFE BURGER BOIS-COLOMBES,"154 Rue Pierre Joigneaux, 92270 Bois-Colombes, France",4.8,50.0,,48.91098789999999,2.2578053,"establishment, food, point_of_interest, restaurant",True,V1,Bois-Colombes,0.96,3.9318256327243257,0.3606443548105232,0.699806693556843,MEDIUM
Yava Paris Restaurant,"30 Av. des Champs Pierreux, 92000 Nanterre, France",4.8,4495.0,https://yava-paris.com/,48.8889358,2.2125463,"establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.96,8.410943391573527,0.771488752592541,0.0765533742222377,LOW
CABANE,"10 Rue du Dr Foucault 8, 92000 Nanterre, France",4.7,2046.0,http://www.cabanerestaurant.com/,48.8918819,2.1948125,"establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.9400000000000001,7.624130585661289,0.69931881850819,0.102204354447543,LOW
L'Apostrophe,"9 Rue Maurice Thorez, 92000 Nanterre, France",4.5,1832.0,https://bouillonlapostrophe.fr/fr,48.891096,2.194926,"bar, cafe, establishment, food, meal_delivery, point_of_interest, restaurant, store",False,V1,Nanterre,0.9,7.513709247839705,0.6891904873318181,0.11324285380045457,LOW
Al dente,"72 Rue du 8 Mai 1945, 92000 Nanterre, France",4.9,643.0,http://www.aldenté.fr/,48.8916629,2.2060436,"establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.9800000000000001,6.467698726104354,0.5932457977716964,0.12602626066849107,LOW
Maison Georges,"2095 Bd de la Défense, 92000 Nanterre, France",4.4,730.0,https://www.maison-georges92.fr/,48.8970105,2.2283052,"bar, establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.8800000000000001,6.594413459749778,0.6048686309360646,0.14253941071918058,LOW
L'Atelier sur la Braise - Steakhouse et pizzeria feu de bois - Nanterre,"430 Av. de la République, 92000 Nanterre, France",4.5,2516.0,http://latelier-surlabraise.com/,48.9116201,2.2230708,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False,V1,Nanterre,0.9,7.830822995135316,0.7182775561588581,0.10451673315234256,LOW
ZILLY,"88 Av. François Arago, 92000 Nanterre, France",3.8,3575.0,https://www.zillyrestaurantparis.com/,48.9004561,2.2243326,"establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.76,8.182000136293405,0.7504890694169902,0.12285327917490294,LOW
Bistrot Là-Haut,"70 Av. Franklin Roosevelt, 92150 Suresnes, France",4.8,5413.0,https://www.bistrolahaut.fr/,48.87534,2.2197092,"establishment, food, point_of_interest, restaurant",False,V1,Suresnes,0.96,8.596743470174246,0.7885311536881033,0.071440653893569,LOW
La Place,"12 Pl. Gabriel-Péri, 92000 Nanterre, France",4.6,351.0,https://www.laplacenanterre.fr/,48.8898897,2.1977867,"establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.9199999999999999,5.863631175598097,0.5378380629522472,0.15464858111432583,LOW
Noccio La Défense,"2261 Bd de la Défense, 92000 Nanterre, France",4.7,375.0,https://www.noccio.fr/,48.8968173,2.2305445,"bar, establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.9400000000000001,5.929589143389895,0.5438880181030824,0.14883359456907524,LOW
Le désiré de la Méditerranée,"48 Rue Henri Barbusse, 92000 Nanterre, France",4.9,136.0,https://www.instagram.com/le_desire_de_la_mediterranee?igsh=azRmMzJtYWVkMXA0,48.8908597,2.194137,"establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.9800000000000001,4.919980925828125,0.45128230812359926,0.1686153075629202,LOW
Le Dakota,"74 Rue du 8 Mai 1945, 92000 Nanterre, France",4.8,524.0,http://www.dakotagrill.fr/,48.8917685,2.2061956,"establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.96,6.263398262591624,0.5745064599338718,0.13564806201983845,LOW
Saperlipopette,"24 Rue Mars et Roty, 92800 Puteaux, France",4.5,6472.0,https://www.saperlipopette1.fr/,48.8805474,2.2393308,"establishment, food, point_of_interest, restaurant",False,V1,Puteaux,0.9,8.77539495854551,0.8049178546199428,0.07852464361401715,LOW
Le Favori,"13 Pl. Gabriel-Péri, 92000 Nanterre, France",4.5,484.0,https://www.le-favori-restaurant-nanterre.fr/,48.88998850000001,2.1974899,"establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.9,6.184148890937483,0.5672373587124264,0.14982879238627206,LOW
Le restaurant Docteur Pierre,"75 All. des Parfumeurs, 92000 Nanterre, France",4.9,43.0,https://www.docteur-pierre.fr/,48.8968654,2.1992021,"establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.9800000000000001,3.784189633918261,0.3471025311108471,0.19986924066674583,LOW
Table du Marché,"13 Pl. Gabriel-Péri, 92000 Nanterre, France",4.5,44.0,http://www.alatabledumarche.fr/,48.8899142,2.1976884,"establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.9,3.8066624897703196,0.349163840374427,0.21525084788767188,LOW
Afrik’N’Fusion Nanterre cuisine africaine,"31 Terr. de l'Université, 92000 Nanterre, France",4.5,585.0,https://www.afriknfusion.fr/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,48.8995363,2.2135601,"bar, establishment, food, meal_takeaway, point_of_interest, restaurant",False,V1,Nanterre,0.9,6.373319789577012,0.5845889462601958,0.14462331612194126,LOW
SUSHI WHITE - Nanterre,"88 Rue du 8 Mai 1945, 92000 Nanterre, France",4.8,1225.0,,48.8919491,2.2059483,"establishment, food, point_of_interest, restaurant",True,V1,Nanterre,0.96,7.111512116496157,0.6522991959854282,0.6123102412043715,MEDIUM
Ferme,"4-5, Pl. de la Boule, 92000 Nanterre, France",4.4,406.0,,48.8867268,2.2008139,"establishment, food, point_of_interest, restaurant",True,V1,Nanterre,0.8800000000000001,6.008813185442595,0.5511547959819836,0.658653561205405,MEDIUM
La Criée Nanterre,"60 à 66 Rue des Hautes Pâtures, 92000 Nanterre, France",4.0,1354.0,https://restaurant.lacriee.com/15-la-criee-nanterre,48.9177586,2.2204986,"establishment, food, point_of_interest, restaurant",False,V1,Nanterre,0.8,7.2115567333138015,0.661475728633308,0.14155728141000762,LOW
Restaurant Modulo,"15 Quai du Général Sarrail, 69006 Lyon, France",4.7,3624.0,https://restaurant-modulo.fr/fr,45.76425529999999,4.8407187,"bar, establishment, food, point_of_interest, restaurant",False,V1,Lyon,0.9400000000000001,8.195609567288775,0.7517373863361876,0.08647878409914372,LOW
A table,"Centre commercial les samouraïs, 2 All. Henri Georges Clouzot, 69100 Villeurbanne, France",4.7,80.0,,45.77592930000001,4.8619883,"establishment, food, point_of_interest, restaurant",True,V1,Villeurbanne,0.9400000000000001,4.394449154672439,0.40307822069830057,0.6910765337905098,MEDIUM
Pointe De Rêve,"83 Av. Roger Salengro, 69100 Villeurbanne, France",4.6,323.0,http://pointedereve.com/,45.777092,4.87678,"establishment, food, point_of_interest, restaurant",False,V1,Villeurbanne,0.9199999999999999,5.780743515792329,0.5302352419259007,0.15692942742222982,LOW
Le Simple Goût Des Choses,"84 Cr Vitton, 69006 Lyon, France",4.7,936.0,http://www.lesimplegoutdeschoses.fr/,45.7698501,4.8581137,"establishment, food, point_of_interest, restaurant",False,V1,Lyon,0.9400000000000001,6.842683282238422,0.6276410319309431,0.12370769042071705,LOW
Table et Partage,"52 Rue Etienne Richerand, 69003 Lyon, France",4.8,612.0,http://www.table-et-partage.com/,45.7599277,4.8660727,"establishment, food, point_of_interest, restaurant",False,V1,Lyon,0.96,6.418364935936212,0.588720685371628,0.1313837943885116,LOW
Le Poivron Bleu,"12 Rue Professeur Weill, 69006 Lyon, France",4.8,947.0,http://lepoivronbleurestaurant.fr/,45.7689421,4.8562278,"establishment, food, point_of_interest, restaurant",False,V1,Lyon,0.96,6.854354502255021,0.6287115676072217,0.11938652971783349,LOW
Restaurant l'Avenue Grill,"88 Av. de la Viste, 13015 Marseille, France",4.8,413.0,https://lavenuegrill13.eatbu.com/,43.3579289,5.3578413,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.96,6.025865973825314,0.5527189527983033,0.142184314160509,LOW
Les Terrasses Saint Antoine,"2 Rte de la Gavotte, 13015 Marseille, France",4.7,97.0,,43.3722845,5.3558683,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.9400000000000001,4.584967478670572,0.4205534000312866,0.685833979990614,MEDIUM
Côté Zen – Brunch & Tea Salon,"122 Av. de la Viste, 13015 Marseille, France",5.0,184.0,https://linktr.ee/cotezen?utm_source=linktree_profile_share&ltsid=a1c8f383-8a00-4734-a76c-2827b507a691,43.3592989,5.3578303,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,1.0,5.220355825078325,0.47883401612401344,0.15634979516279596,LOW
Grillade chez les frères,"366 Av. de Saint-Antoine, 13015 Marseille, France",4.7,76.0,,43.37906170000001,5.3571478,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.9400000000000001,4.343805421853684,0.39843295459199024,0.692470113622403,MEDIUM
Taksim restaurant,"119 Av. de Saint-Antoine, 13015 Marseille, France",4.7,545.0,,43.3711688,5.3560359,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.9400000000000001,6.302618975744905,0.5781039563926792,0.6385688130821963,MEDIUM
The Bosphore,"11 Avenue de St antoine Centre commercial le grand littoral A côté de l'entrée 5 ( niveau supérieur, 13015 Marseille, France",4.4,1142.0,,43.3643448,5.3511384,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.8800000000000001,7.04141166379481,0.6458692738835964,0.6302392178349211,MEDIUM
Gold Istanbul,"83 Av. de Saint-Antoine, 13015 Marseille, France",4.6,441.0,,43.37011469999999,5.3561041,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.9199999999999999,6.091309882077698,0.558721756145309,0.6483834731564073,MEDIUM
Gin Khao Saint-Antoine,"108 Av. de Saint-Antoine, 13015 Marseille, France",4.6,251.0,http://www.ginkhao.fr/,43.3707639,5.3563062,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.9199999999999999,5.529429087511423,0.5071835762854936,0.16384492711435192,LOW
Restaurant de la cosmétique,"2 Rue Odette Jasse, 13015 Marseille, France",4.3,395.0,https://www.restaurant-de-la-cosmetique-marseille.fr/,43.3432329,5.3704895,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.86,5.981414211254481,0.5486416414599974,0.1634075075620008,LOW
Grillades royales - Poulet Braisé Nord Marseille,"361 Av. de Saint-Antoine, 13015 Marseille, France",4.9,88.0,,43.380694,5.357377500000001,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.9800000000000001,4.48863636973214,0.41171748667283703,0.6804847539981489,MEDIUM
Mevlana Restaurant,"43 Av. de la Viste, 13015 Marseille, France",4.2,328.0,https://www.ubereats.com/marseille/food-delivery/restaurant-mevlana/ZkBAcMs1SkOqAHtmUWKUEg,43.3560705,5.3568327,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.8400000000000001,5.796057750765372,0.5316399309704255,0.17250802070887233,LOW
Via Pasta,"9 Av. de Saint-Antoine, 13015 Marseille, France",4.3,120.0,,43.3663681,5.356663,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.86,4.795790545596741,0.4398910197664939,0.6960326940700519,MEDIUM
Restaurant Lezzet,"182 Av. de Saint-Antoine, 13015 Marseille, France",4.1,662.0,,43.37223729999999,5.3561358,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.82,6.4967749901858625,0.595912800706084,0.6572261597881748,MEDIUM
Le Monticole Culinaire,"1 Rue des Frégates, 13015 Marseille, France",4.9,14.0,https://lesgrandestables.com/monticole/,43.3686329,5.3527518,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.9800000000000001,2.70805020110221,0.24839428519985188,0.22948171444004442,LOW
Saray istanbul,"130 Av. de Saint-Louis, 13015 Marseille, France",4.7,77.0,,43.3473399,5.35923,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.9400000000000001,4.356708826689592,0.39961651168393597,0.6921150464948193,MEDIUM
Nobi Nobi Marseille Grand Littoral,"Centre commercial grand littoral, 11 Avenue de St antoine, 13015 Marseille, France",4.8,2537.0,https://www.nobinobi-streetfood.com/,43.3639103,5.3495135,"establishment, food, meal_delivery, meal_takeaway, point_of_interest, restaurant",False,V1,Marseille,0.96,7.839131648274333,0.7190396623992077,0.09228810128023769,LOW
ELİTE DESTINA GRİLL,"124 Av. de Saint-Antoine, 13015 Marseille, France",4.8,19.0,,43.37108930000001,5.356307699999999,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.96,2.995732273553991,0.27478175125287685,0.7255654746241369,HIGH
MAMA NELLY BISTRO,"89 Rue de la République, 13002 Marseille, France",4.7,608.0,https://mamanelly.fr/,43.3029185,5.3684492,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.9400000000000001,6.411818267709897,0.5881201961436757,0.13556394115689727,LOW
Le Spécial Saint Antoine : Snack - Restaurant Halal,"212 Av. de Saint-Antoine, 13015 Marseille, France",4.5,1177.0,https://lespecial.dishop.co/,43.3729885,5.356017,"establishment, food, meal_takeaway, point_of_interest, restaurant",False,V1,Marseille,0.9,7.071573364211532,0.6486358378167075,0.12540924865498773,LOW
Chez Mouss,"202 Av. de Saint-Antoine, 13015 Marseille, France",4.3,224.0,,43.3728126,5.3560473,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.86,5.41610040220442,0.49678857039970375,0.6789634288800889,MEDIUM
Le Duplex,"54 Plage de l'Estaque, 13016 Marseille, France",4.5,224.0,,43.3606154,5.3142735,"establishment, food, point_of_interest, restaurant",True,V1,Marseille,0.9,5.41610040220442,0.49678857039970375,0.6709634288800889,MEDIUM
Restaurant le Palmier,"14 Rue Martial Reynaud, 13016 Marseille, France",4.8,478.0,http://restaurantlepalmier.free.fr/,43.36081,5.3143253,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.96,6.171700597410915,0.5660955464331595,0.13817133607005214,LOW
Poissonnerie & Restaurant de l’estaque,"56 Plage de l'Estaque, 13016 Marseille, France",4.8,269.0,https://www.poissonnerie-de-lestaque.fr/,43.3606758,5.314212299999999,"establishment, food, point_of_interest, restaurant, store",False,V1,Marseille,0.96,5.598421958998375,0.5135119061628022,0.15394642815115936,LOW
Restaurant La Rade,"72 Plage de l'Estaque, 13016 Marseille, France",4.0,1593.0,https://www.instagram.com/restaurantlarade?igsh=NDIzcGh6NGxvYXZv&utm_source=qr,43.36081009999999,5.3135617,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.8,7.374001859350161,0.6763759106718751,0.13708722679843746,LOW
AU BORD DE L'EAU,"Estaque Beach Parc Espace Mistral, RN 56, 13016 Marseille, France",4.0,474.0,https://auborddeleau.eatbu.com/,43.3610626,5.3105284,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.8,6.163314804034641,0.5653263645506799,0.17040209063479606,LOW
O'kwat Food,"84 Bd Roger Chieusse, 13016 Marseille, France",4.9,253.0,https://o-kwat.eatbu.com/?lang=fr,43.3621959,5.315049600000001,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.9800000000000001,5.537334267018537,0.5079086741482463,0.15162739775552608,LOW
Le Cabanon de l’Estaque,"Port Ouest - RN 568 - Site de la Lave, 13016 Marseille, France",4.5,231.0,https://www.lecabanondelestaque.fr/,43.3602916,5.2959236,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.9,5.44673737166631,0.4995987281017576,0.17012038156947273,LOW
Le Restaurant du C.A.M par Virginie et Sylvain Robert,"1 Plage de l'Estaque, 13016 Marseille, France",4.4,85.0,https://www.facebook.com/lerestaurantducamestaque,43.3592575,5.316590199999999,"establishment, food, point_of_interest, restaurant",False,V1,Marseille,0.8800000000000001,4.454347296253507,0.4085723419139166,0.20142829742582496,LOW
